timestamp,bid
1514891491.197,1.25014
1514891491.447,1.25015
1514891491.697,1.25015
1514891491.947,1.25014
1514891492.197,1.25014
1514891492.447,1.25015
1514891492.947,1.25014
1514891493.197,1.25013
1514891493.447,1.25013
1514891495.197,1.25015
1514891496.697,1.25015
1514891498.697,1.25011
1514891498.947,1.25014
1514891499.947,1.25015
1514891500.197,1.25018
1514891500.447,1.25018
1514891500.697,1.25018
1514891500.947,1.25018
1514891501.447,1.25017
1514891506.447,1.25017
1514891506.947,1.25017
1514891510.697,1.25016
1514891510.947,1.25016
1514891511.197,1.25016
1514891511.713,1.25014
1514891512.197,1.25014
1514891513.213,1.25014
1514891513.447,1.25014
1514891513.697,1.25014
1514891513.947,1.25013
1514891514.447,1.25012
1514891514.947,1.25012
1514891515.947,1.2501
1514891516.197,1.25011
1514891516.447,1.25011
1514891517.447,1.25011
1514891517.697,1.2501
1514891518.197,1.25009
1514891518.447,1.25009
1514891518.947,1.25009
1514891519.697,1.2501
1514891519.947,1.25012
1514891520.213,1.25013
1514891520.447,1.25017
1514891520.697,1.25013
1514891522.447,1.25016
1514891522.697,1.25014
1514891522.947,1.25014
1514891523.197,1.2501
1514891523.447,1.25008
1514891523.697,1.25009
1514891524.447,1.2501
1514891524.697,1.25009
1514891524.947,1.25009
1514891525.197,1.2501
1514891525.447,1.25011
1514891526.197,1.25009
1514891526.447,1.25008
1514891526.697,1.25009
1514891527.197,1.25008
1514891528.197,1.25007
1514891528.447,1.25007
1514891528.697,1.25005
1514891528.947,1.25008
1514891529.197,1.25007
1514891529.447,1.25006
1514891529.697,1.25007
1514891529.947,1.25007
1514891530.197,1.25002
1514891537.447,1.25004
1514891537.697,1.25005
1514891538.447,1.25004
1514891540.447,1.25006
1514891540.947,1.25004
1514891542.697,1.25004
1514891543.447,1.25004
1514891545.697,1.25004
1514891546.947,1.25006
1514891547.197,1.25013
1514891547.447,1.25013
1514891547.697,1.25014
1514891547.947,1.25015
1514891548.197,1.25015
1514891548.447,1.25014
1514891548.697,1.25015
1514891549.197,1.25017
1514891549.447,1.25016
1514891550.447,1.25015
1514891550.697,1.25012
1514891550.947,1.25011
1514891551.197,1.25012
1514891551.947,1.25013
1514891552.447,1.25013
1514891552.947,1.25014
1514891553.197,1.25014
1514891554.197,1.25014
1514891555.197,1.25015
1514891555.447,1.25019
1514891555.697,1.2502
1514891555.947,1.2502
1514891557.947,1.2502
1514891559.447,1.2502
1514891560.447,1.25022
1514891560.697,1.25023
1514891560.947,1.25024
1514891562.447,1.25024
1514891562.697,1.25025
1514891563.447,1.25024
1514891563.697,1.25025
1514891563.947,1.25026
1514891565.447,1.25026
1514891565.697,1.25024
1514891565.947,1.25023
1514891566.197,1.25023
1514891566.447,1.25021
1514891566.697,1.25019
1514891566.947,1.25018
1514891567.697,1.25019
1514891568.697,1.25021
1514891569.197,1.25021
1514891569.447,1.25021
1514891569.697,1.25023
1514891570.197,1.25023
1514891570.697,1.25023
1514891572.213,1.25022
1514891572.447,1.25028
1514891572.697,1.25027
1514891572.947,1.25024
1514891573.197,1.25024
1514891573.697,1.25023
1514891573.947,1.25022
1514891574.213,1.25017
1514891574.713,1.25017
1514891576.197,1.25017
1514891576.447,1.25012
1514891576.697,1.25012
1514891576.947,1.25013
1514891577.447,1.25014
1514891577.697,1.25016
1514891577.947,1.25017
1514891579.447,1.25018
1514891579.947,1.25018
1514891580.197,1.25018
1514891580.447,1.25022
1514891580.697,1.25027
1514891580.947,1.25025
1514891582.447,1.25023
1514891582.697,1.25024
1514891582.947,1.25023
1514891583.197,1.25026
1514891583.697,1.25026
1514891583.947,1.25026
1514891585.197,1.25023
1514891585.447,1.25018
1514891585.697,1.25019
1514891585.963,1.25019
1514891586.197,1.25021
1514891586.447,1.2502
1514891586.947,1.25022
1514891587.197,1.25024
1514891587.447,1.25022
1514891587.697,1.25024
1514891587.947,1.25026
1514891588.213,1.25028
1514891588.447,1.25033
1514891588.697,1.25036
1514891588.947,1.25037
1514891589.197,1.25037
1514891589.947,1.25037
1514891590.197,1.25035
1514891590.447,1.25033
1514891590.697,1.25031
1514891590.947,1.25032
1514891591.197,1.2503
1514891591.447,1.25026
1514891591.697,1.25025
1514891593.697,1.25025
1514891594.947,1.25024
1514891595.697,1.25023
1514891595.947,1.25021
1514891597.697,1.25022
1514891598.447,1.25021
1514891598.713,1.2502
1514891598.947,1.25019
1514891606.947,1.25021
1514891607.947,1.25021
1514891608.947,1.2502
1514891609.197,1.2502
1514891609.947,1.25018
1514891610.197,1.25015
1514891610.447,1.25013
1514891613.197,1.25015
1514891613.447,1.25015
1514891613.697,1.25013
1514891614.713,1.25015
1514891614.947,1.25016
1514891615.197,1.25015
1514891618.697,1.25017
1514891618.947,1.25017
1514891619.197,1.25015
1514891619.447,1.25014
1514891620.197,1.25013
1514891621.447,1.25014
1514891624.197,1.25014
1514891624.447,1.25012
1514891624.947,1.25011
1514891625.197,1.2501
1514891625.447,1.2501
1514891625.947,1.2501
1514891628.697,1.25009
1514891628.947,1.2501
1514891629.697,1.25011
1514891630.447,1.25011
1514891631.697,1.2501
1514891631.947,1.25013
1514891632.197,1.25014
1514891632.447,1.25016
1514891632.697,1.25021
1514891633.197,1.25019
1514891633.697,1.25016
1514891633.947,1.2502
1514891634.447,1.25021
1514891634.697,1.25021
1514891634.947,1.25023
1514891635.197,1.25025
1514891635.697,1.25024
1514891635.947,1.2502
1514891637.197,1.25029
1514891637.447,1.25028
1514891637.697,1.25029
1514891637.947,1.2503
1514891638.197,1.25028
1514891638.463,1.2503
1514891638.697,1.25031
1514891639.947,1.25028
1514891640.197,1.25029
1514891640.447,1.25028
1514891640.697,1.25027
1514891642.697,1.25028
1514891642.947,1.25026
1514891643.447,1.25029
1514891643.947,1.25027
1514891644.197,1.25027
1514891644.697,1.25029
1514891644.947,1.25028
1514891645.197,1.25027
1514891645.447,1.25027
1514891645.713,1.25026
1514891645.947,1.25024
1514891647.197,1.25021
1514891647.713,1.25013
1514891648.197,1.25014
1514891648.697,1.25017
1514891648.947,1.25026
1514891649.713,1.25025
1514891649.963,1.2502
1514891650.213,1.25017
1514891651.197,1.25025
1514891651.447,1.25027
1514891652.197,1.25026
1514891652.447,1.25024
1514891653.947,1.25023
1514891654.447,1.25021
1514891654.947,1.25019
1514891655.197,1.25011
1514891655.447,1.25009
1514891655.697,1.25011
1514891655.947,1.25015
1514891656.213,1.25022
1514891656.447,1.25019
1514891656.697,1.25018
1514891658.697,1.25019
1514891658.947,1.25017
1514891659.447,1.25019
1514891659.713,1.25019
1514891659.947,1.25026
1514891660.197,1.25027
1514891660.447,1.25026
1514891660.697,1.25028
1514891660.947,1.25027
1514891661.197,1.25024
1514891661.697,1.25023
1514891662.197,1.25022
1514891663.447,1.25021
1514891663.697,1.25022
1514891663.947,1.25023
1514891664.713,1.25024
1514891664.947,1.25023
1514891665.197,1.25016
1514891665.947,1.25018
1514891666.197,1.25019
1514891666.447,1.25026
1514891666.697,1.25028
1514891666.947,1.25028
1514891667.197,1.25026
1514891667.447,1.25025
1514891667.697,1.25024
1514891668.447,1.25026
1514891668.697,1.25024
1514891670.447,1.25025
1514891671.197,1.25026
1514891671.447,1.25027
1514891671.947,1.25028
1514891672.197,1.2503
1514891672.447,1.25026
1514891672.697,1.25025
1514891672.947,1.25024
1514891673.197,1.25024
1514891673.463,1.25025
1514891678.197,1.25027
1514891678.447,1.25031
1514891678.947,1.25029
1514891680.197,1.25028
1514891680.447,1.25031
1514891680.697,1.25032
1514891680.947,1.2503
1514891686.213,1.25028
1514891686.463,1.25028
1514891687.447,1.25027
1514891687.697,1.25029
1514891687.947,1.25029
1514891691.697,1.25028
1514891691.947,1.25029
1514891692.447,1.25028
1514891692.713,1.25028
1514891692.947,1.25026
1514891694.213,1.25024
1514891694.463,1.2502
1514891694.947,1.25019
1514891695.197,1.25018
1514891696.447,1.25023
1514891696.697,1.25028
1514891696.947,1.25029
1514891697.447,1.25027
1514891697.697,1.25026
1514891698.697,1.25024
1514891700.197,1.25025
1514891700.493,1.25024
1514891700.727,1.25021
1514891700.947,1.25018
1514891701.197,1.25018
1514891701.447,1.25017
1514891702.447,1.25019
1514891702.697,1.25018
1514891703.197,1.25019
1514891703.447,1.25018
1514891703.947,1.25019
1514891704.197,1.25028
1514891704.447,1.25029
1514891704.947,1.25028
1514891705.197,1.25024
1514891705.447,1.25025
1514891706.947,1.25027
1514891707.197,1.25029
1514891707.447,1.25028
1514891707.697,1.25027
1514891709.447,1.25033
1514891709.697,1.25035
1514891710.697,1.25035
1514891711.197,1.25034
1514891712.197,1.25033
1514891712.447,1.25028
1514891714.713,1.25031
1514891714.947,1.25036
1514891715.197,1.25036
1514891716.197,1.25036
1514891718.197,1.25035
1514891718.447,1.25034
1514891718.713,1.25029
1514891720.447,1.25028
1514891720.947,1.25028
1514891721.697,1.25028
1514891721.963,1.25031
1514891722.197,1.25036
1514891722.447,1.25036
1514891722.697,1.25036
1514891722.947,1.25035
1514891723.213,1.25036
1514891723.493,1.25038
1514891723.713,1.25041
1514891723.947,1.25044
1514891724.197,1.25043
1514891724.697,1.25043
1514891725.447,1.25042
1514891725.697,1.2504
1514891726.447,1.25039
1514891726.697,1.25034
1514891726.947,1.25035
1514891727.447,1.25036
1514891727.697,1.25039
1514891727.947,1.25038
1514891728.197,1.25038
1514891728.697,1.25034
1514891728.947,1.25035
1514891729.447,1.25033
1514891729.697,1.25033
1514891729.947,1.25034
1514891731.947,1.25033
1514891732.697,1.25033
1514891733.447,1.25033
1514891735.463,1.25031
1514891735.697,1.25032
1514891735.947,1.2503
1514891736.197,1.25031
1514891736.447,1.25032
1514891738.447,1.25033
1514891740.447,1.25032
1514891741.447,1.25033
1514891742.447,1.25039
1514891742.697,1.2504
1514891743.697,1.2504
1514891743.947,1.2504
1514891744.947,1.25039
1514891747.447,1.25038
1514891747.697,1.2504
1514891749.197,1.25041
1514891749.697,1.25041
1514891749.947,1.25036
1514891750.697,1.25034
1514891750.963,1.25034
1514891751.197,1.25032
1514891751.447,1.25033
1514891751.947,1.25032
1514891752.197,1.25033
1514891752.697,1.25033
1514891752.947,1.25035
1514891753.447,1.25035
1514891753.947,1.25034
1514891754.447,1.25035
1514891754.947,1.25035
1514891755.447,1.25034
1514891755.697,1.25036
1514891757.197,1.25037
1514891757.447,1.25039
1514891757.697,1.25043
1514891757.947,1.25043
1514891758.947,1.25041
1514891759.197,1.2504
1514891759.447,1.2504
1514891760.197,1.25037
1514891760.447,1.25037
1514891760.697,1.25037
1514891760.947,1.25038
1514891761.447,1.25038
1514891761.697,1.25037
1514891761.947,1.25037
1514891762.197,1.25038
1514891762.697,1.25038
1514891762.947,1.25042
1514891763.197,1.25042
1514891763.447,1.25041
1514891765.697,1.25041
1514891765.947,1.25041
1514891766.227,1.25042
1514891766.447,1.25043
1514891766.697,1.25042
1514891766.947,1.25041
1514891767.697,1.2504
1514891768.447,1.2504
1514891769.447,1.25042
1514891769.697,1.25041
1514891769.947,1.25041
1514891770.197,1.25042
1514891770.447,1.2504
1514891771.197,1.25041
1514891771.447,1.25041
1514891772.447,1.25041
1514891772.697,1.25041
1514891774.463,1.25041
1514891775.447,1.25041
1514891775.697,1.25042
1514891775.947,1.2504
1514891776.197,1.25042
1514891776.447,1.25041
1514891777.447,1.25041
1514891777.947,1.25042
1514891778.197,1.25041
1514891778.463,1.25044
1514891778.697,1.25048
1514891779.697,1.25048
1514891779.947,1.25047
1514891780.947,1.25046
1514891781.197,1.2505
1514891781.697,1.25048
1514891781.947,1.25046
1514891782.197,1.25047
1514891783.713,1.25048
1514891783.947,1.25049
1514891784.197,1.25047
1514891784.697,1.25047
1514891784.947,1.25048
1514891785.213,1.25049
1514891785.463,1.2505
1514891785.697,1.2505
1514891785.947,1.25046
1514891786.197,1.25047
1514891787.947,1.25047
1514891788.197,1.25046
1514891789.197,1.25047
1514891789.447,1.2505
1514891789.697,1.25049
1514891789.947,1.25048
1514891790.197,1.25049
1514891790.447,1.25055
1514891790.697,1.25055
1514891790.947,1.25054
1514891791.197,1.25055
1514891791.447,1.25055
1514891791.947,1.25054
1514891794.947,1.25055
1514891795.447,1.25054
1514891796.197,1.25054
1514891796.463,1.25048
1514891797.947,1.2505
1514891798.447,1.25049
1514891798.963,1.25048
1514891799.447,1.25049
1514891799.697,1.25049
1514891802.197,1.25047
1514891802.447,1.25045
1514891803.447,1.25047
1514891803.697,1.25049
1514891803.947,1.2505
1514891805.447,1.25049
1514891805.697,1.25044
1514891805.947,1.25041
1514891807.447,1.2504
1514891807.697,1.25039
1514891808.197,1.25041
1514891808.447,1.2504
1514891808.697,1.25041
1514891809.197,1.2504
1514891809.697,1.2504
1514891809.963,1.25037
1514891810.197,1.25036
1514891810.947,1.25038
1514891811.197,1.25039
1514891811.697,1.25038
1514891811.947,1.25039
1514891817.447,1.25041
1514891818.197,1.2504
1514891820.447,1.25039
1514891820.697,1.25041
1514891821.197,1.25039
1514891821.447,1.2504
1514891821.697,1.25041
1514891827.197,1.25039
1514891827.447,1.2504
1514891827.697,1.25038
1514891827.947,1.25035
1514891828.197,1.25034
1514891828.447,1.25035
1514891828.697,1.25035
1514891828.963,1.25034
1514891829.213,1.25031
1514891829.447,1.2503
1514891831.197,1.25032
1514891831.447,1.25034
1514891832.697,1.25034
1514891832.947,1.25032
1514891833.197,1.25033
1514891833.447,1.25035
1514891833.697,1.25033
1514891833.947,1.25032
1514891834.197,1.25034
1514891834.447,1.25035
1514891835.447,1.25034
1514891836.447,1.25035
1514891836.697,1.25034
1514891838.447,1.25036
1514891838.697,1.25039
1514891839.197,1.25038
1514891839.697,1.25039
1514891839.947,1.25038
1514891840.947,1.25037
1514891841.197,1.25038
1514891842.197,1.25037
1514891842.447,1.25038
1514891843.447,1.2504
1514891843.697,1.25038
1514891843.947,1.25039
1514891848.447,1.25039
1514891849.197,1.25042
1514891849.447,1.25041
1514891851.197,1.2504
1514891851.447,1.25038
1514891851.697,1.25037
1514891851.947,1.25038
1514891853.197,1.25037
1514891853.447,1.25039
1514891853.947,1.2504
1514891855.697,1.25037
1514891857.197,1.25038
1514891857.447,1.25036
1514891857.697,1.25034
1514891857.947,1.25031
1514891858.197,1.25031
1514891858.447,1.25035
1514891858.947,1.25035
1514891859.947,1.25035
1514891860.197,1.25035
1514891860.447,1.25035
1514891860.697,1.25038
1514891860.947,1.25038
1514891861.447,1.25037
1514891861.697,1.25036
1514891861.947,1.25035
1514891862.447,1.25034
1514891863.447,1.25035
1514891863.947,1.25034
1514891864.197,1.25035
1514891864.447,1.25034
1514891864.947,1.25036
1514891865.197,1.25037
1514891865.947,1.25036
1514891866.713,1.25037
1514891866.963,1.25035
1514891867.197,1.25035
1514891867.447,1.25034
1514891867.947,1.25034
1514891868.197,1.25033
1514891871.697,1.2503
1514891872.447,1.2503
1514891880.197,1.2503
1514891880.447,1.2503
1514891881.697,1.2503
1514891882.197,1.2503
1514891884.697,1.2503
1514891887.197,1.2503
1514891888.447,1.25031
1514891889.197,1.2503
1514891895.697,1.25032
1514891897.197,1.25033
1514891897.447,1.25032
1514891900.197,1.2503
1514891900.447,1.25034
1514891902.447,1.25034
1514891902.697,1.25034
1514891904.213,1.25034
1514891908.197,1.25032
1514891908.447,1.25034
1514891911.447,1.25034
1514891911.697,1.25031
1514891911.947,1.25031
1514891912.447,1.25033
1514891912.697,1.25033
1514891912.947,1.25033
1514891913.697,1.25033
1514891914.197,1.25033
1514891915.697,1.25033
1514891915.947,1.25031
1514891916.447,1.25033
1514891916.697,1.25033
1514891916.947,1.25033
1514891917.197,1.2503
1514891917.447,1.25037
1514891917.697,1.25037
1514891917.947,1.25039
1514891918.197,1.2504
1514891918.447,1.25039
1514891918.947,1.25041
1514891919.197,1.2504
1514891920.697,1.25038
1514891921.197,1.25038
1514891923.447,1.25038
1514891924.947,1.25038
1514891925.197,1.25038
1514891926.947,1.25037
1514891927.197,1.2503
1514891927.697,1.25031
1514891928.197,1.25031
1514891929.197,1.2503
1514891932.447,1.2503
1514891932.697,1.25027
1514891932.947,1.25026
1514891934.197,1.25026
1514891934.447,1.25028
1514891934.697,1.25033
1514891935.197,1.25031
1514891938.947,1.25035
1514891939.197,1.25035
1514891941.947,1.25033
1514891946.697,1.25033
1514891946.947,1.25033
1514891948.697,1.25035
1514891948.96,1.25037
1514891949.21,1.2504
1514891949.447,1.25039
1514891949.697,1.25039
1514891950.447,1.25038
1514891952.697,1.25038
1514891953.197,1.25038
1514891957.447,1.25037
1514891957.697,1.25032
1514891958.697,1.25031
1514891958.947,1.25029
1514891959.697,1.25031
1514891959.947,1.25029
1514891960.697,1.25029
1514891961.447,1.25029
1514891961.947,1.25029
1514891962.197,1.25023
1514891962.447,1.25022
1514891962.697,1.25023
1514891963.197,1.25024
1514891963.447,1.25024
1514891963.947,1.25023
1514891964.197,1.25023
1514891964.447,1.25022
1514891964.71,1.25021
1514891965.197,1.25021
1514891965.447,1.2502
1514891965.947,1.2502
1514891966.197,1.25019
1514891966.447,1.25018
1514891967.197,1.25017
1514891967.447,1.25017
1514891967.697,1.25017
1514891968.197,1.25015
1514891968.447,1.25011
1514891969.197,1.25012
1514891969.697,1.25011
1514891969.947,1.2501
1514891970.21,1.25006
1514891970.477,1.25007
1514891970.71,1.25009
1514891971.21,1.25008
1514891971.447,1.25007
1514891971.697,1.25008
1514891971.947,1.25009
1514891972.197,1.25007
1514891972.447,1.25008
1514891973.197,1.25009
1514891973.447,1.2501
1514891974.197,1.25007
1514891974.447,1.25004
1514891974.697,1.25014
1514891974.947,1.25011
1514891975.947,1.25009
1514891976.197,1.2501
1514891977.447,1.25008
1514891977.697,1.25005
1514891977.947,1.25003
1514891978.197,1.25004
1514891979.197,1.25009
1514891979.447,1.25008
1514891979.697,1.25006
1514891979.947,1.25007
1514891982.447,1.25008
1514891982.71,1.25009
1514891982.96,1.25008
1514891983.947,1.2501
1514891984.197,1.2501
1514891984.447,1.25011
1514891984.947,1.25011
1514891985.197,1.25011
1514891986.947,1.2501
1514891987.447,1.25009
1514891988.197,1.25011
1514891988.447,1.25013
1514891988.697,1.25014
1514891991.197,1.25014
1514891991.697,1.25013
1514891992.197,1.25014
1514891992.447,1.25013
1514891992.697,1.25014
1514891992.947,1.2502
1514891993.697,1.25019
1514891994.447,1.25018
1514891995.197,1.25019
1514891995.947,1.2502
1514891996.197,1.2502
1514891997.197,1.25021
1514891997.447,1.25023
1514891999.447,1.25022
1514891999.697,1.25023
1514892000.447,1.25024
1514892000.697,1.25025
1514892001.197,1.25024
1514892001.697,1.25024
1514892001.947,1.2502
1514892002.197,1.25021
1514892002.447,1.25022
1514892002.71,1.25022
1514892002.947,1.25023
1514892003.197,1.25024
1514892003.447,1.25025
1514892003.697,1.25025
1514892003.947,1.25025
1514892004.197,1.25026
1514892005.697,1.25028
1514892006.197,1.25028
1514892006.447,1.25028
1514892007.197,1.25028
1514892007.46,1.25029
1514892007.697,1.25035
1514892007.947,1.25034
1514892008.947,1.25034
1514892009.197,1.25034
1514892013.697,1.25033
1514892013.947,1.25029
1514892014.447,1.25029
1514892014.71,1.2503
1514892014.96,1.2503
1514892015.697,1.25031
1514892015.947,1.25033
1514892019.197,1.25034
1514892019.447,1.25033
1514892021.697,1.25034
1514892021.947,1.25034
1514892022.447,1.25033
1514892022.697,1.25028
1514892022.947,1.25028
1514892023.447,1.25029
1514892023.697,1.25032
1514892023.947,1.25037
1514892024.197,1.25037
1514892024.447,1.25036
1514892024.947,1.25038
1514892025.197,1.25036
1514892025.947,1.25038
1514892026.197,1.2504
1514892028.197,1.25041
1514892028.96,1.25039
1514892031.947,1.25041
1514892032.947,1.25039
1514892033.447,1.25038
1514892034.197,1.25037
1514892034.447,1.25035
1514892034.697,1.25033
1514892034.947,1.2503
1514892035.447,1.2503
1514892037.197,1.25032
1514892037.697,1.25031
1514892037.947,1.25029
1514892038.197,1.25031
1514892038.447,1.25031
1514892038.947,1.25031
1514892039.197,1.2503
1514892040.947,1.25029
1514892041.197,1.25029
1514892041.447,1.25029
1514892043.197,1.25028
1514892044.197,1.25028
1514892044.447,1.25028
1514892045.947,1.25029
1514892046.197,1.25031
1514892046.947,1.2503
1514892047.197,1.2503
1514892047.697,1.2503
1514892050.447,1.25028
1514892050.697,1.25025
1514892052.447,1.25026
1514892052.697,1.25027
1514892054.447,1.25028
1514892054.697,1.25028
1514892055.71,1.25029
1514892055.947,1.25029
1514892056.197,1.25029
1514892056.447,1.2503
1514892058.71,1.2503
1514892058.96,1.25032
1514892059.21,1.25031
1514892059.447,1.2503
1514892059.697,1.25028
1514892060.197,1.25028
1514892060.447,1.25028
1514892061.197,1.25029
1514892061.447,1.25028
1514892061.697,1.2503
1514892061.947,1.2503
1514892062.197,1.2503
1514892062.447,1.25028
1514892062.697,1.25028
1514892063.197,1.25027
1514892063.697,1.25026
1514892063.947,1.25022
1514892064.447,1.25026
1514892064.947,1.25026
1514892065.447,1.25027
1514892065.697,1.25029
1514892065.947,1.2503
1514892066.227,1.25032
1514892066.46,1.25031
1514892066.947,1.25032
1514892067.197,1.25034
1514892070.447,1.25032
1514892070.697,1.25026
1514892070.947,1.25024
1514892071.46,1.25022
1514892071.743,1.25023
1514892074.197,1.25024
1514892074.947,1.25023
1514892075.197,1.25024
1514892075.447,1.25024
1514892076.697,1.25024
1514892077.447,1.25028
1514892077.697,1.2503
1514892077.947,1.25029
1514892078.947,1.25028
1514892079.71,1.25029
1514892079.96,1.2503
1514892080.447,1.2503
1514892080.697,1.2503
1514892082.46,1.25029
1514892082.697,1.25028
1514892085.197,1.25029
1514892085.447,1.2503
1514892085.697,1.2503
1514892091.697,1.25031
1514892094.71,1.2503
1514892095.447,1.2503
1514892096.697,1.25029
1514892096.947,1.2503
1514892098.197,1.25032
1514892101.46,1.25036
1514892101.743,1.2504
1514892102.197,1.25041
1514892102.447,1.25042
1514892104.447,1.2504
1514892104.947,1.25041
1514892105.197,1.25044
1514892105.447,1.2505
1514892105.697,1.25054
1514892105.947,1.25054
1514892108.447,1.25053
1514892111.447,1.25054
1514892111.697,1.25054
1514892111.947,1.25054
1514892112.697,1.25058
1514892112.947,1.25058
1514892113.197,1.25059
1514892113.447,1.25059
1514892113.697,1.25059
1514892113.947,1.25058
1514892114.197,1.25058
1514892114.447,1.25059
1514892114.697,1.25062
1514892114.947,1.25061
1514892115.197,1.25061
1514892115.447,1.25061
1514892115.697,1.25059
1514892115.947,1.25059
1514892116.197,1.25059
1514892116.697,1.2506
1514892116.947,1.25061
1514892117.197,1.25061
1514892118.197,1.25061
1514892119.46,1.25059
1514892119.727,1.25059
1514892120.46,1.25059
1514892120.697,1.2506
1514892120.947,1.25061
1514892121.697,1.25061
1514892121.96,1.25061
1514892122.197,1.25058
1514892122.697,1.2506
1514892122.947,1.25061
1514892123.947,1.25063
1514892124.447,1.25062
1514892124.96,1.2507
1514892125.21,1.25072
1514892125.46,1.25072
1514892125.697,1.25072
1514892126.197,1.25072
1514892126.96,1.25071
1514892127.46,1.25069
1514892128.447,1.2507
1514892128.697,1.25069
1514892128.947,1.25074
1514892129.21,1.25076
1514892129.447,1.25075
1514892129.697,1.25076
1514892129.947,1.25075
1514892130.197,1.25076
1514892130.697,1.25076
1514892131.46,1.25076
1514892132.697,1.25076
1514892134.197,1.25077
1514892134.947,1.25076
1514892135.197,1.25079
1514892135.447,1.25079
1514892135.71,1.25078
1514892136.197,1.25078
1514892136.697,1.25077
1514892136.947,1.25078
1514892137.197,1.25078
1514892137.447,1.25078
1514892137.697,1.25074
1514892137.947,1.2507
1514892138.197,1.25068
1514892138.447,1.25068
1514892138.947,1.25069
1514892139.197,1.2507
1514892139.697,1.2507
1514892139.947,1.25071
1514892140.197,1.25072
1514892140.447,1.25073
1514892140.697,1.25072
1514892141.447,1.25072
1514892141.697,1.2507
1514892141.947,1.25064
1514892142.697,1.25065
1514892142.947,1.25067
1514892143.21,1.2507
1514892143.447,1.2507
1514892144.197,1.25069
1514892144.447,1.25068
1514892145.197,1.25068
1514892146.447,1.25069
1514892146.697,1.25069
1514892147.197,1.25069
1514892148.21,1.25069
1514892148.697,1.25069
1514892148.96,1.25063
1514892151.197,1.25062
1514892151.46,1.2506
1514892151.697,1.25056
1514892151.947,1.25057
1514892152.697,1.25057
1514892152.96,1.25058
1514892153.197,1.25059
1514892154.197,1.25057
1514892154.697,1.25057
1514892154.947,1.25059
1514892158.947,1.25061
1514892160.447,1.25061
1514892160.697,1.25062
1514892160.947,1.25063
1514892161.197,1.25064
1514892161.447,1.25064
1514892161.697,1.25063
1514892161.947,1.25064
1514892162.947,1.25063
1514892165.197,1.25064
1514892165.447,1.25063
1514892165.697,1.25064
1514892166.197,1.25063
1514892169.197,1.25064
1514892169.46,1.25062
1514892169.71,1.25057
1514892170.947,1.25056
1514892171.197,1.25055
1514892172.21,1.25056
1514892172.447,1.25059
1514892172.697,1.25059
1514892174.21,1.25061
1514892175.447,1.25062
1514892175.697,1.25062
1514892175.947,1.25063
1514892178.447,1.25062
1514892178.697,1.2506
1514892178.947,1.2506
1514892180.96,1.2506
1514892182.447,1.2506
1514892183.197,1.25059
1514892183.447,1.25057
1514892183.697,1.25056
1514892184.197,1.25055
1514892184.447,1.25055
1514892184.697,1.25057
1514892185.197,1.25056
1514892188.197,1.25058
1514892188.447,1.25061
1514892188.697,1.25062
1514892188.947,1.25061
1514892189.197,1.25061
1514892190.447,1.25062
1514892190.697,1.25062
1514892191.947,1.25062
1514892192.697,1.25062
1514892192.947,1.25062
1514892197.947,1.25062
1514892198.447,1.25061
1514892198.697,1.25062
1514892198.947,1.2506
1514892199.197,1.25062
1514892199.947,1.25061
1514892200.197,1.25062
1514892201.447,1.25062
1514892202.947,1.25056
1514892203.197,1.25053
1514892204.197,1.25054
1514892204.447,1.25054
1514892206.71,1.25055
1514892206.96,1.25058
1514892207.227,1.25061
1514892207.46,1.25063
1514892207.697,1.25068
1514892207.947,1.25067
1514892208.197,1.25069
1514892208.447,1.25067
1514892208.697,1.25068
1514892210.447,1.25067
1514892210.947,1.25068
1514892211.197,1.25063
1514892211.447,1.25059
1514892211.697,1.25059
1514892211.947,1.25058
1514892212.197,1.25058
1514892212.447,1.25059
1514892213.197,1.2506
1514892213.447,1.25059
1514892213.697,1.25058
1514892215.197,1.2506
1514892217.447,1.25059
1514892217.697,1.2506
1514892217.947,1.25059
1514892218.697,1.2506
1514892218.947,1.25061
1514892219.697,1.25064
1514892219.947,1.25063
1514892220.197,1.25064
1514892220.947,1.25064
1514892221.197,1.25063
1514892221.447,1.25063
1514892221.947,1.25063
1514892222.447,1.25061
1514892224.447,1.25061
1514892226.197,1.25063
1514892226.447,1.25055
1514892226.947,1.25057
1514892227.197,1.25059
1514892228.947,1.25064
1514892229.197,1.25065
1514892231.947,1.25065
1514892233.947,1.25066
1514892234.197,1.25067
1514892234.447,1.25069
1514892234.947,1.25067
1514892235.197,1.25067
1514892235.947,1.25068
1514892236.197,1.25068
1514892237.96,1.2507
1514892240.197,1.2507
1514892242.197,1.25071
1514892242.947,1.25073
1514892243.947,1.2507
1514892244.197,1.25067
1514892245.197,1.25069
1514892245.46,1.25071
1514892245.697,1.25073
1514892252.197,1.25071
1514892253.447,1.25071
1514892253.697,1.25071
1514892255.697,1.25071
1514892255.947,1.25073
1514892265.197,1.25074
1514892272.447,1.25073
1514892274.947,1.25072
1514892275.197,1.2507
1514892277.197,1.2507
1514892277.697,1.2507
1514892280.447,1.2507
1514892280.697,1.25068
1514892287.697,1.25069
1514892289.21,1.25068
1514892289.46,1.25067
1514892289.697,1.25067
1514892289.947,1.25068
1514892290.197,1.25068
1514892291.947,1.2507
1514892292.197,1.25069
1514892292.447,1.25069
1514892293.947,1.25071
1514892294.197,1.25073
